rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
506,L0506,Turner Tin Prospect (New Ross),A16-012,Other metallic,Met,"As, Cu, Sn, U, Zn, Li, Ag, Rb, Bi",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10084_9971,13,325.0,27,1.0,,,44.78756,-64.45106,-10086_9971;-10085_9970;-10085_9971;-10085_9972;-10084_9969;-10084_9970;-10084_9971;-10084_9972;-10084_9973;-10083_9970;-10083_9971;-10083_9972;-10082_9971,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A16-012,
507,L0507,Turner Tin Prospect (New Ross),A16-012,Other metallic,Met,"As, Cu, Sn, U, Zn, Li, Ag, Rb, Bi",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10084_9971,13,325.0,27,1.0,,,44.78577,-64.45064,-10086_9971;-10085_9970;-10085_9971;-10085_9972;-10084_9969;-10084_9970;-10084_9971;-10084_9972;-10084_9973;-10083_9970;-10083_9971;-10083_9972;-10082_9971,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A16-012,
508,L0508,New Russell Mo Prospect (Walker Moly),A16-033,Other metallic,Met,"F, Mo, Cu, Sn, W",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10078_9968,13,325.0,27,1.0,,,44.77299,-64.41443,-10080_9968;-10079_9967;-10079_9968;-10079_9969;-10078_9966;-10078_9967;-10078_9968;-10078_9969;-10078_9970;-10077_9967;-10077_9968;-10077_9969;-10076_9968,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A16-033,
509,L0509,Sandy Cove Fe Prospect,B08-011,Other metallic,Met,Fe,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10341_9907,13,325.0,27,1.0,,,44.49834,-66.09578,-10343_9907;-10342_9906;-10342_9907;-10342_9908;-10341_9905;-10341_9906;-10341_9907;-10341_9908;-10341_9909;-10340_9906;-10340_9907;-10340_9908;-10339_9907,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=B08-011,
510,L0510,Kirkmount Zn-Ag Prospect,E10-034,Other metallic,Met,"Zn, Ag, Ba",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9791_10134,13,325.0,27,1.0,,,45.51787,-62.58038,-9793_10134;-9792_10133;-9792_10134;-9792_10135;-9791_10132;-9791_10133;-9791_10134;-9791_10135;-9791_10136;-9790_10133;-9790_10134;-9790_10135;-9789_10134,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E10-034,
511,L0511,Kirkmount Zn-Ag Prospect,E10-034,Other metallic,Met,"Zn, Ag, Ba",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9789_10133,13,325.0,27,1.0,,,45.51732,-62.56836,-9791_10133;-9790_10132;-9790_10133;-9790_10134;-9789_10131;-9789_10132;-9789_10133;-9789_10134;-9789_10135;-9788_10132;-9788_10133;-9788_10134;-9787_10133,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E10-034,
512,L0512,Somerset Magnetite Prospect,H02-001,Other metallic,Met,Fe,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10124_10044,13,325.0,27,1.0,,,45.1151,-64.70801,-10126_10044;-10125_10043;-10125_10044;-10125_10045;-10124_10042;-10124_10043;-10124_10044;-10124_10045;-10124_10046;-10123_10043;-10123_10044;-10123_10045;-10122_10044,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=H02-001,
513,L0513,Fanning Lake Prospect (Hilton Prospect),A04-002,Other metallic,Met,"Cu, Pb, Zn, Sb, Ag, Au",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10314_9801,13,325.0,27,1.0,,,44.02306,-65.91782,-10316_9801;-10315_9800;-10315_9801;-10315_9802;-10314_9799;-10314_9800;-10314_9801;-10314_9802;-10314_9803;-10313_9800;-10313_9801;-10313_9802;-10312_9801,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A04-002,
514,L0514,Pearl Lake Sn-Cu Prospect,A04-006,Other metallic,Met,"Sn, Cu, Zn, In",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10298_9803,13,325.0,27,1.0,,,44.0329,-65.81635,-10300_9803;-10299_9802;-10299_9803;-10299_9804;-10298_9801;-10298_9802;-10298_9803;-10298_9804;-10298_9805;-10297_9802;-10297_9803;-10297_9804;-10296_9803,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A04-006,
515,L0515,Westfield Gold District,A06-003,Other metallic,Met,"Ag, Au, Cu, Mo, Pb, W",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10169_9887,13,325.0,27,1.0,,,44.41233,-64.99413,-10171_9887;-10170_9886;-10170_9887;-10170_9888;-10169_9885;-10169_9886;-10169_9887;-10169_9888;-10169_9889;-10168_9886;-10168_9887;-10168_9888;-10167_9887,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A06-003,
516,L0516,Westfield Gold District,A06-003,Other metallic,Met,"Ag, Au, Cu, Mo, Pb, W",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10168_9890,13,325.0,27,1.0,,,44.42464,-64.99059,-10170_9890;-10169_9889;-10169_9890;-10169_9891;-10168_9888;-10168_9889;-10168_9890;-10168_9891;-10168_9892;-10167_9889;-10167_9890;-10167_9891;-10166_9890,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A06-003,
517,L0517,Westfield Gold District,A06-003,Other metallic,Met,"Ag, Au, Cu, Mo, Pb, W",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10168_9886,13,325.0,27,1.0,,,44.40762,-64.98518,-10170_9886;-10169_9885;-10169_9886;-10169_9887;-10168_9884;-10168_9885;-10168_9886;-10168_9887;-10168_9888;-10167_9885;-10167_9886;-10167_9887;-10166_9886,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A06-003,
518,L0518,Westfield Gold District,A06-003,Other metallic,Met,"Ag, Au, Cu, Mo, Pb, W",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10171_9887,13,325.0,27,1.0,,,44.41248,-65.00594,-10173_9887;-10172_9886;-10172_9887;-10172_9888;-10171_9885;-10171_9886;-10171_9887;-10171_9888;-10171_9889;-10170_9886;-10170_9887;-10170_9888;-10169_9887,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A06-003,
519,L0519,Westfield Gold District,A06-003,Other metallic,Met,"Ag, Au, Cu, Mo, Pb, W",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10168_9885,13,325.0,27,1.0,,,44.4035,-64.98968,-10170_9885;-10169_9884;-10169_9885;-10169_9886;-10168_9883;-10168_9884;-10168_9885;-10168_9886;-10168_9887;-10167_9884;-10167_9885;-10167_9886;-10166_9885,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A06-003,
520,L0520,Westfield Gold District,A06-003,Other metallic,Met,"Ag, Au, Cu, Mo, Pb, W",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10168_9886,13,325.0,27,1.0,,,44.40653,-64.99092,-10170_9886;-10169_9885;-10169_9886;-10169_9887;-10168_9884;-10168_9885;-10168_9886;-10168_9887;-10168_9888;-10167_9885;-10167_9886;-10167_9887;-10166_9886,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A06-003,
521,L0521,"Nictaux River U, Cu, Fe, Ni Prospect",A14-002,Other metallic,Met,"U, Cu, Ni",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10174_9999,13,325.0,27,1.0,,,44.91128,-65.02754,-10176_9999;-10175_9998;-10175_9999;-10175_10000;-10174_9997;-10174_9998;-10174_9999;-10174_10000;-10174_10001;-10173_9998;-10173_9999;-10173_10000;-10172_9999,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A14-002,
522,L0522,Inglisville Church Uranium Occurrence,A14-004,Other metallic,Met,"U, Fe",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10187_9987,13,325.0,27,1.0,,,44.85729,-65.11082,-10189_9987;-10188_9986;-10188_9987;-10188_9988;-10187_9985;-10187_9986;-10187_9987;-10187_9988;-10187_9989;-10186_9986;-10186_9987;-10186_9988;-10185_9987,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A14-004,
523,L0523,Inglisville Church Uranium Occurrence,A14-004,Other metallic,Met,"U, Fe",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10187_9985,13,325.0,27,1.0,,,44.85261,-65.11091,-10189_9985;-10188_9984;-10188_9985;-10188_9986;-10187_9983;-10187_9984;-10187_9985;-10187_9986;-10187_9987;-10186_9984;-10186_9985;-10186_9986;-10185_9985,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A14-004,
524,L0524,"Keddy Mo, Nb, Ta Pegmatite",A09-013,Other metallic,Met,"Mo, W, Ta, Nb",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10091_9955,13,325.0,27,1.0,,,44.7165,-64.4955,-10093_9955;-10092_9954;-10092_9955;-10092_9956;-10091_9953;-10091_9954;-10091_9955;-10091_9956;-10091_9957;-10090_9954;-10090_9955;-10090_9956;-10089_9955,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A09-013,
525,L0525,"McGee Lake Mo, Co, U Cu Prospect",A15-024,Other metallic,Met,"Mo, Co, U, Cu, Ag",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10101_10018,10,250.0,27,1.0,,,44.99925,-64.56028,-10103_10018;-10102_10017;-10102_10018;-10101_10016;-10101_10017;-10101_10018;-10101_10020;-10100_10017;-10100_10018;-10099_10018,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A15-024,
526,L0526,Crousetown (Somerset/Beech Hill) Au Prospect,A02-014,Other metallic,Met,Au,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10092_9849,13,325.0,27,1.0,,,44.23744,-64.50217,-10094_9849;-10093_9848;-10093_9849;-10093_9850;-10092_9847;-10092_9848;-10092_9849;-10092_9850;-10092_9851;-10091_9848;-10091_9849;-10091_9850;-10090_9849,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A02-014,
527,L0527,Crousetown (Somerset/Beech Hill) Au Prospect,A02-014,Other metallic,Met,Au,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10092_9847,13,325.0,27,1.0,,,44.23022,-64.50447,-10094_9847;-10093_9846;-10093_9847;-10093_9848;-10092_9845;-10092_9846;-10092_9847;-10092_9848;-10092_9849;-10091_9846;-10091_9847;-10091_9848;-10090_9847,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A02-014,
528,L0528,Moosehide Lake Uranium (Moosehead),A06-009,Other metallic,Met,"U, Jasper",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10239_9862,13,325.0,27,1.0,,,44.29826,-65.44406,-10241_9862;-10240_9861;-10240_9862;-10240_9863;-10239_9860;-10239_9861;-10239_9862;-10239_9863;-10239_9864;-10238_9861;-10238_9862;-10238_9863;-10237_9862,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A06-009,
529,L0529,"Long Lake Mo, W, Cu Prospect",A09-012,Other metallic,Met,"Mo, Cu, W, F, Be, Ag, Bi",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10071_9930,13,325.0,27,1.0,,,44.60134,-64.36778,-10073_9930;-10072_9929;-10072_9930;-10072_9931;-10071_9928;-10071_9929;-10071_9930;-10071_9931;-10071_9932;-10070_9929;-10070_9930;-10070_9931;-10069_9930,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A09-012,
530,L0530,Reeves Tin Pit,A10-004,Other metallic,Met,"Sn, F, W, Li, Nb, Ta",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10095_9958,13,325.0,27,1.0,,,44.73015,-64.51858,-10097_9958;-10096_9957;-10096_9958;-10096_9959;-10095_9956;-10095_9957;-10095_9958;-10095_9959;-10095_9960;-10094_9957;-10094_9958;-10094_9959;-10093_9958,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A10-004,
531,L0531,"Lake Ramsay Sn, Cu Prospect",A10-005,Other metallic,Met,"Sn, Cu, Zn, Mo, F",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10092_9963,13,325.0,27,1.0,,,44.74954,-64.50266,-10094_9963;-10093_9962;-10093_9963;-10093_9964;-10092_9961;-10092_9962;-10092_9963;-10092_9964;-10092_9965;-10091_9962;-10091_9963;-10091_9964;-10090_9963,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A10-005,
532,L0532,East Dalhousie U Prospect,A10-006,Other metallic,Met,"U, F",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10139_9951,13,325.0,27,1.0,,,44.69811,-64.80274,-10141_9951;-10140_9950;-10140_9951;-10140_9952;-10139_9949;-10139_9950;-10139_9951;-10139_9952;-10139_9953;-10138_9950;-10138_9951;-10138_9952;-10137_9951,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A10-006,
533,L0533,"Lake Ainslie (MacPhails Brook) Pb, Zn Prospect",K03-010,Other metallic,Met,"Pb, Zn, Cu",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9564_10270,13,325.0,27,1.0,,,46.12952,-61.13022,-9566_10270;-9565_10269;-9565_10270;-9565_10271;-9564_10268;-9564_10269;-9564_10270;-9564_10271;-9564_10272;-9563_10269;-9563_10270;-9563_10271;-9562_10270,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=K03-010,
534,L0534,"Lake Ainslie (MacPhails Brook) Pb, Zn Prospect",K03-010,Other metallic,Met,"Pb, Zn, Cu",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9565_10270,13,325.0,27,1.0,,,46.1291,-61.13192,-9567_10270;-9566_10269;-9566_10270;-9566_10271;-9565_10268;-9565_10269;-9565_10270;-9565_10271;-9565_10272;-9564_10269;-9564_10270;-9564_10271;-9563_10270,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=K03-010,
535,L0535,"Lake Ainslie (MacPhails Brook) Pb, Zn Prospect",K03-010,Other metallic,Met,"Pb, Zn, Cu",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9565_10268,13,325.0,27,1.0,,,46.12375,-61.13508,-9567_10268;-9566_10267;-9566_10268;-9566_10269;-9565_10266;-9565_10267;-9565_10268;-9565_10269;-9565_10270;-9564_10267;-9564_10268;-9564_10269;-9563_10268,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=K03-010,
536,L0536,"Lake Ainslie (MacPhails Brook) Pb, Zn Prospect",K03-010,Other metallic,Met,"Pb, Zn, Cu",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9564_10270,13,325.0,27,1.0,,,46.12968,-61.12853,-9566_10270;-9565_10269;-9565_10270;-9565_10271;-9564_10268;-9564_10269;-9564_10270;-9564_10271;-9564_10272;-9563_10269;-9563_10270;-9563_10271;-9562_10270,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=K03-010,
537,L0537,"Lake Ainslie (MacPhails Brook) Pb, Zn Prospect",K03-010,Other metallic,Met,"Pb, Zn, Cu",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-9565_10270,13,325.0,27,1.0,,,46.12837,-61.13104,-9567_10270;-9566_10269;-9566_10270;-9566_10271;-9565_10268;-9565_10269;-9565_10270;-9565_10271;-9565_10272;-9564_10269;-9564_10270;-9564_10271;-9563_10270,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=K03-010,
538,L0538,Walker Moly Prospect,A16-010,Other metallic,Met,"Mo, Cu, W, Sn, U, Bi",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10078_9968,13,325.0,27,1.0,,,44.7728,-64.41518,-10080_9968;-10079_9967;-10079_9968;-10079_9969;-10078_9966;-10078_9967;-10078_9968;-10078_9969;-10078_9970;-10077_9967;-10077_9968;-10077_9969;-10076_9968,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A16-010,
