rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,lat,lon,cell_ids,minfile_url,capsule
170,L0170,Sked,115I 147,Gold,Au-Met,"Gold, Antimony",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Met). Deposit itself unclaimed.,,-13966_13813,13,325.0,23,1.0,,62.04331,-137.27964,-13968_13813;-13967_13812;-13967_13813;-13967_13814;-13966_13811;-13966_13812;-13966_13813;-13966_13814;-13966_13815;-13965_13812;-13965_13813;-13965_13814;-13964_13813,https://data.geology.gov.yk.ca/Occurrence/16818,
171,L0171,South Rusty Mountain,106C 137,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Ag). Deposit itself unclaimed.,,-13605_14316,13,325.0,23,1.0,,64.30385,-133.72658,-13607_14316;-13606_14315;-13606_14316;-13606_14317;-13605_14314;-13605_14315;-13605_14316;-13605_14317;-13605_14318;-13604_14315;-13604_14316;-13604_14317;-13603_14316,https://data.geology.gov.yk.ca/Occurrence/16886,
172,L0172,Chopper Pad,106C 151,Lead,Pb-Zn-Met,"Lead, Zinc, Thallium, Mercury, Cadmium, Barium",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Met). Deposit itself unclaimed.,,-13524_14302,13,325.0,23,1.0,,64.23943,-132.93341,-13526_14302;-13525_14301;-13525_14302;-13525_14303;-13524_14300;-13524_14301;-13524_14302;-13524_14303;-13524_14304;-13523_14301;-13523_14302;-13523_14303;-13522_14302,https://data.geology.gov.yk.ca/Occurrence/16889,
173,L0173,P-Zone,106C 134,Lead,Pb-Zn-Ag-Cu,"Lead, Zinc, Silver, Copper",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Ag-Cu). Deposit itself unclaimed.,,-13605_14304,13,325.0,23,1.0,,64.25023,-133.72356,-13607_14304;-13606_14303;-13606_14304;-13606_14305;-13605_14302;-13605_14303;-13605_14304;-13605_14305;-13605_14306;-13604_14303;-13604_14304;-13604_14305;-13603_14304,https://data.geology.gov.yk.ca/Occurrence/16883,
174,L0174,Herc,115I 149,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-13963_13831,13,325.0,23,1.0,,62.123,-137.247,-13965_13831;-13964_13830;-13964_13831;-13964_13832;-13963_13829;-13963_13830;-13963_13831;-13963_13832;-13963_13833;-13962_13830;-13962_13831;-13962_13832;-13961_13831,https://data.geology.gov.yk.ca/Occurrence/16820,
175,L0175,Anaconda,105L 052,Other metallic,Met-Ind-Zn-Pb,"Arsenic, Barite, Zinc, Lead, Silver, Copper",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met-Ind-Zn-Pb). Deposit itself unclaimed.,,-13667_13968,13,325.0,23,1.0,,62.73944,-134.34,-13669_13968;-13668_13967;-13668_13968;-13668_13969;-13667_13966;-13667_13967;-13667_13968;-13667_13969;-13667_13970;-13666_13967;-13666_13968;-13666_13969;-13665_13968,https://data.geology.gov.yk.ca/Occurrence/15012,
176,L0176,Quartzite,106C 133,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Ag). Deposit itself unclaimed.,,-13602_14298,13,325.0,23,1.0,,64.22296,-133.69615,-13604_14298;-13603_14297;-13603_14298;-13603_14299;-13602_14296;-13602_14297;-13602_14298;-13602_14299;-13602_14300;-13601_14297;-13601_14298;-13601_14299;-13600_14298,https://data.geology.gov.yk.ca/Occurrence/16882,
177,L0177,Paka,106C 132,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Ag). Deposit itself unclaimed.,,-13606_14296,13,325.0,23,1.0,,64.21395,-133.73534,-13608_14296;-13607_14295;-13607_14296;-13607_14297;-13606_14294;-13606_14295;-13606_14296;-13606_14297;-13606_14298;-13605_14295;-13605_14296;-13605_14297;-13604_14296,https://data.geology.gov.yk.ca/Occurrence/16881,
178,L0178,Western Chevron,115I 152,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-13966_13830,13,325.0,23,1.0,,62.11903,-137.27566,-13968_13830;-13967_13829;-13967_13830;-13967_13831;-13966_13828;-13966_13829;-13966_13830;-13966_13831;-13966_13832;-13965_13829;-13965_13830;-13965_13831;-13964_13830,https://data.geology.gov.yk.ca/Occurrence/16822,
179,L0179,Lyra,106C 120,Gold,Au-Ag-Pb,"Gold, Silver, Lead",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag-Pb). Deposit itself unclaimed.,,-13490_14280,13,325.0,23,1.0,,64.14002,-132.59898,-13492_14280;-13491_14279;-13491_14280;-13491_14281;-13490_14278;-13490_14279;-13490_14280;-13490_14281;-13490_14282;-13489_14279;-13489_14280;-13489_14281;-13488_14280,https://data.geology.gov.yk.ca/Occurrence/16858,
180,L0180,Hydra,106C 125,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13486_14277,13,325.0,23,1.0,,64.12708,-132.5555,-13488_14277;-13487_14276;-13487_14277;-13487_14278;-13486_14275;-13486_14276;-13486_14277;-13486_14278;-13486_14279;-13485_14276;-13485_14277;-13485_14278;-13484_14277,https://data.geology.gov.yk.ca/Occurrence/16857,
181,L0181,Saleken,116O 039,Zinc,Zn-Cu,"Zinc, Copper",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Zn-Cu). Deposit itself unclaimed.,,-14172_14942,13,325.0,23,1.0,,67.11333,-139.30389,-14174_14942;-14173_14941;-14173_14942;-14173_14943;-14172_14940;-14172_14941;-14172_14942;-14172_14943;-14172_14944;-14171_14941;-14171_14942;-14171_14943;-14170_14942,https://data.geology.gov.yk.ca/Occurrence/14921,
182,L0182,Dorado,106C 121,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13490_14278,13,325.0,23,1.0,,64.13189,-132.59618,-13492_14278;-13491_14277;-13491_14278;-13491_14279;-13490_14276;-13490_14277;-13490_14278;-13490_14279;-13490_14280;-13489_14277;-13489_14278;-13489_14279;-13488_14278,https://data.geology.gov.yk.ca/Occurrence/16856,
183,L0183,Bengal,106D 119,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13676_14286,13,325.0,23,1.0,,64.16737,-134.428,-13678_14286;-13677_14285;-13677_14286;-13677_14287;-13676_14284;-13676_14285;-13676_14286;-13676_14287;-13676_14288;-13675_14285;-13675_14286;-13675_14287;-13674_14286,https://data.geology.gov.yk.ca/Occurrence/16850,
184,L0184,Puma,106D 113,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-13681_14298,13,325.0,23,1.0,,64.22192,-134.47314,-13683_14298;-13682_14297;-13682_14298;-13682_14299;-13681_14296;-13681_14297;-13681_14298;-13681_14299;-13681_14300;-13680_14297;-13680_14298;-13680_14299;-13679_14298,https://data.geology.gov.yk.ca/Occurrence/16837,
185,L0185,Ana,106C 123,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13487_14276,13,325.0,23,1.0,,64.12501,-132.56555,-13489_14276;-13488_14275;-13488_14276;-13488_14277;-13487_14274;-13487_14275;-13487_14276;-13487_14277;-13487_14278;-13486_14275;-13486_14276;-13486_14277;-13485_14276,https://data.geology.gov.yk.ca/Occurrence/16854,
186,L0186,Orion,106C 124,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13486_14276,13,325.0,23,1.0,,64.12414,-132.55946,-13488_14276;-13487_14275;-13487_14276;-13487_14277;-13486_14274;-13486_14275;-13486_14276;-13486_14277;-13486_14278;-13485_14275;-13485_14276;-13485_14277;-13484_14276,https://data.geology.gov.yk.ca/Occurrence/16853,
187,L0187,Airstrip,106D 126,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13670_14283,13,325.0,23,1.0,,64.15311,-134.36621,-13672_14283;-13671_14282;-13671_14283;-13671_14284;-13670_14281;-13670_14282;-13670_14283;-13670_14284;-13670_14285;-13669_14282;-13669_14283;-13669_14284;-13668_14283,https://data.geology.gov.yk.ca/Occurrence/16852,
188,L0188,Kitty,106D 120,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13676_14294,13,325.0,23,1.0,,64.20459,-134.42208,-13678_14294;-13677_14293;-13677_14294;-13677_14295;-13676_14292;-13676_14293;-13676_14294;-13676_14295;-13676_14296;-13675_14293;-13675_14294;-13675_14295;-13674_14294,https://data.geology.gov.yk.ca/Occurrence/16851,
189,L0189,Far Eastern Klaza,115I 158,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-13959_13828,13,325.0,23,1.0,,62.11062,-137.20464,-13961_13828;-13960_13827;-13960_13828;-13960_13829;-13959_13826;-13959_13827;-13959_13828;-13959_13829;-13959_13830;-13958_13827;-13958_13828;-13958_13829;-13957_13828,https://data.geology.gov.yk.ca/Occurrence/16828,
190,L0190,GT,106C 126,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13478_14276,13,325.0,23,1.0,,64.1237,-132.48347,-13480_14276;-13479_14275;-13479_14276;-13479_14277;-13478_14274;-13478_14275;-13478_14276;-13478_14277;-13478_14278;-13477_14275;-13477_14276;-13477_14277;-13476_14276,https://data.geology.gov.yk.ca/Occurrence/16863,
191,L0191,Ptah,106C 130,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13464_14276,13,325.0,23,1.0,,64.12475,-132.33799,-13466_14276;-13465_14275;-13465_14276;-13465_14277;-13464_14274;-13464_14275;-13464_14276;-13464_14277;-13464_14278;-13463_14275;-13463_14276;-13463_14277;-13462_14276,https://data.geology.gov.yk.ca/Occurrence/16862,
192,L0192,BBB,115I 163,Gold,Au-Ag-Cu,"Gold, Silver, Copper",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag-Cu). Deposit itself unclaimed.,,-13998_13848,13,325.0,23,1.0,,62.19966,-137.58979,-14000_13848;-13999_13847;-13999_13848;-13999_13849;-13998_13846;-13998_13847;-13998_13848;-13998_13849;-13998_13850;-13997_13847;-13997_13848;-13997_13849;-13996_13848,https://data.geology.gov.yk.ca/Occurrence/16833,
193,L0193,Montana,105D 006,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-13700_13369,13,325.0,23,1.0,,60.05028,-134.66639,-13702_13369;-13701_13368;-13701_13369;-13701_13370;-13700_13367;-13700_13368;-13700_13369;-13700_13370;-13700_13371;-13699_13368;-13699_13369;-13699_13370;-13698_13369,https://data.geology.gov.yk.ca/Occurrence/14968,
194,L0194,Atum,106C 128,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13466_14274,13,325.0,23,1.0,,64.11324,-132.35953,-13468_14274;-13467_14273;-13467_14274;-13467_14275;-13466_14272;-13466_14273;-13466_14274;-13466_14275;-13466_14276;-13465_14273;-13465_14274;-13465_14275;-13464_14274,https://data.geology.gov.yk.ca/Occurrence/16861,
195,L0195,Panther,106D 116,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13678_14297,13,325.0,23,1.0,,64.21959,-134.44815,-13680_14297;-13679_14296;-13679_14297;-13679_14298;-13678_14295;-13678_14296;-13678_14297;-13678_14298;-13678_14299;-13677_14296;-13677_14297;-13677_14298;-13676_14297,https://data.geology.gov.yk.ca/Occurrence/16840,
196,L0196,Amon,106C 127,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13468_14275,13,325.0,23,1.0,,64.11933,-132.37826,-13470_14275;-13469_14274;-13469_14275;-13469_14276;-13468_14273;-13468_14274;-13468_14275;-13468_14276;-13468_14277;-13467_14274;-13467_14275;-13467_14276;-13466_14275,https://data.geology.gov.yk.ca/Occurrence/16859,
197,L0197,Hogs Back,106D 122,Gold,Au-W,"Gold, Tungsten",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-W). Deposit itself unclaimed.,,-13671_14290,13,325.0,23,1.0,,64.18713,-134.37675,-13673_14290;-13672_14289;-13672_14290;-13672_14291;-13671_14288;-13671_14289;-13671_14290;-13671_14291;-13671_14292;-13670_14289;-13670_14290;-13670_14291;-13669_14290,https://data.geology.gov.yk.ca/Occurrence/16843,
198,L0198,Bar,105B 027,Copper,Cu-Au-Zn-Ag,"Copper, Gold, Zinc, Silver, Lead",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Au-Zn-Ag). Deposit itself unclaimed.,,-13340_13395,13,325.0,23,1.0,,60.168,-131.119,-13342_13395;-13341_13394;-13341_13395;-13341_13396;-13340_13393;-13340_13394;-13340_13395;-13340_13396;-13340_13397;-13339_13394;-13339_13395;-13339_13396;-13338_13395,https://data.geology.gov.yk.ca/Occurrence/14961,
199,L0199,Aurora,105B 022,Gold,Au-Pb-Met-Zn,"Gold, Lead, Manganese, Zinc, Silver, Tungsten, Molybdenum",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Pb-Met-Zn). Deposit itself unclaimed.,,-13311_13436,13,325.0,23,1.0,,60.35111,-130.83444,-13313_13436;-13312_13435;-13312_13436;-13312_13437;-13311_13434;-13311_13435;-13311_13436;-13311_13437;-13311_13438;-13310_13435;-13310_13436;-13310_13437;-13309_13436,https://data.geology.gov.yk.ca/Occurrence/14960,
200,L0200,Ridge Crest,106D 123,Gold,Au-W,"Gold, Tungsten",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-W). Deposit itself unclaimed.,,-13669_14290,13,325.0,23,1.0,,64.18564,-134.35476,-13671_14290;-13670_14289;-13670_14290;-13670_14291;-13669_14288;-13669_14289;-13669_14290;-13669_14291;-13669_14292;-13668_14289;-13668_14290;-13668_14291;-13667_14290,https://data.geology.gov.yk.ca/Occurrence/16844,
201,L0201,Bobcat,106D 125,Gold,Au-Cu,"Gold, Copper",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Cu). Deposit itself unclaimed.,,-13666_14289,13,325.0,23,1.0,,64.18093,-134.32544,-13668_14289;-13667_14288;-13667_14289;-13667_14290;-13666_14287;-13666_14288;-13666_14289;-13666_14290;-13666_14291;-13665_14288;-13665_14289;-13665_14290;-13664_14289,https://data.geology.gov.yk.ca/Occurrence/16846,
202,L0202,Condor,106D 117,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13677_14295,13,325.0,23,1.0,,64.20718,-134.43727,-13679_14295;-13678_14294;-13678_14295;-13678_14296;-13677_14293;-13677_14294;-13677_14295;-13677_14296;-13677_14297;-13676_14294;-13676_14295;-13676_14296;-13675_14295,https://data.geology.gov.yk.ca/Occurrence/16849,
203,L0203,Night,105B 020,Silver,Ag-Zn-Pb-Au,"Silver, Zinc, Lead, Gold, Tungsten, Uranium, Copper",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Zn-Pb-Au). Deposit itself unclaimed.,,-13296_13431,13,325.0,23,1.0,,60.33,-130.68889,-13298_13431;-13297_13430;-13297_13431;-13297_13432;-13296_13429;-13296_13430;-13296_13431;-13296_13432;-13296_13433;-13295_13430;-13295_13431;-13295_13432;-13294_13431,https://data.geology.gov.yk.ca/Occurrence/14959,
204,L0204,Ork,105C 054,Copper,Cu-W-Sn-Ag,"Copper, Tungsten, Tin, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-W-Sn-Ag). Deposit itself unclaimed.,,-13465_13500,13,325.0,23,1.0,,60.63722,-132.35306,-13467_13500;-13466_13499;-13466_13500;-13466_13501;-13465_13498;-13465_13499;-13465_13500;-13465_13501;-13465_13502;-13464_13499;-13464_13500;-13464_13501;-13463_13500,https://data.geology.gov.yk.ca/Occurrence/14967,
205,L0205,Grey Copper Hill,106D 039,Copper,Cu-Zn-Ag-Pb,"Copper, Zinc, Silver, Lead, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Zn-Ag-Pb). Deposit itself unclaimed.,,-13760_14346,13,325.0,23,1.0,,64.43626,-135.25546,-13762_14346;-13761_14345;-13761_14346;-13761_14347;-13760_14344;-13760_14345;-13760_14346;-13760_14347;-13760_14348;-13759_14345;-13759_14346;-13759_14347;-13758_14346,https://data.geology.gov.yk.ca/Occurrence/15065,
206,L0206,White Hill,106D 037,Silver,Ag-Zn-Cu-Au,"Silver, Zinc, Copper, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Zn-Cu-Au). Deposit itself unclaimed.,,-13778_14327,13,325.0,23,1.0,,64.35195,-135.42809,-13780_14327;-13779_14326;-13779_14327;-13779_14328;-13778_14325;-13778_14326;-13778_14327;-13778_14328;-13778_14329;-13777_14326;-13777_14327;-13777_14328;-13776_14327,https://data.geology.gov.yk.ca/Occurrence/15064,
