rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,lat,lon,cell_ids,minfile_url,capsule
174,L0174,Rough Waters,198,Other metallic,Met,Mo,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10052_10591,13,325.0,17,1.0,,47.57281,-65.64163,-10054_10591;-10053_10590;-10053_10591;-10053_10592;-10052_10589;-10052_10590;-10052_10591;-10052_10592;-10052_10593;-10051_10590;-10051_10591;-10051_10592;-10050_10591,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=198,
175,L0175,Little River 3,199,Other metallic,Met,Mo,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10066_10587,13,325.0,17,1.0,,47.55641,-65.7333,-10068_10587;-10067_10586;-10067_10587;-10067_10588;-10066_10585;-10066_10586;-10066_10587;-10066_10588;-10066_10589;-10065_10586;-10065_10587;-10065_10588;-10064_10587,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=199,
176,L0176,Ste. Anne,200,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10065_10605,13,325.0,17,1.0,,47.63558,-65.72829,-10067_10605;-10066_10604;-10066_10605;-10066_10606;-10065_10603;-10065_10604;-10065_10605;-10065_10606;-10065_10607;-10064_10604;-10064_10605;-10064_10606;-10063_10605,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=200,
177,L0177,West Bathurst,201,Other metallic,Met,Mo,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10056_10603,13,325.0,17,1.0,,47.62503,-65.66663,-10058_10603;-10057_10602;-10057_10603;-10057_10604;-10056_10601;-10056_10602;-10056_10603;-10056_10604;-10056_10605;-10055_10602;-10055_10603;-10055_10604;-10054_10603,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=201,
178,L0178,Peters River West,202,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10064_10610,13,325.0,17,1.0,,47.65831,-65.7206,-10066_10610;-10065_10609;-10065_10610;-10065_10611;-10064_10608;-10064_10609;-10064_10610;-10064_10611;-10064_10612;-10063_10609;-10063_10610;-10063_10611;-10062_10610,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=202,
179,L0179,Gaythorne Bog,203,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9959_10547,13,325.0,17,1.0,,47.37558,-65.0333,-9961_10547;-9960_10546;-9960_10547;-9960_10548;-9959_10545;-9959_10546;-9959_10547;-9959_10548;-9959_10549;-9958_10546;-9958_10547;-9958_10548;-9957_10547,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=203,
180,L0180,Lawson Brook,204,Other metallic,Met,"Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10055_10555,13,325.0,17,1.0,,47.40848,-65.66067,-10057_10555;-10056_10554;-10056_10555;-10056_10556;-10055_10553;-10055_10554;-10055_10555;-10055_10556;-10055_10557;-10054_10554;-10054_10555;-10054_10556;-10053_10555,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=204,
181,L0181,Russell,205,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10049_10543,13,325.0,17,1.0,,47.35725,-65.62052,-10051_10543;-10050_10542;-10050_10543;-10050_10544;-10049_10541;-10049_10542;-10049_10543;-10049_10544;-10049_10545;-10048_10542;-10048_10543;-10048_10544;-10047_10543,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=205,
182,L0182,Cold Branch Brook,206,Other metallic,Met,"Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10058_10564,13,325.0,17,1.0,,47.44981,-65.68303,-10060_10564;-10059_10563;-10059_10564;-10059_10565;-10058_10562;-10058_10563;-10058_10564;-10058_10565;-10058_10566;-10057_10563;-10057_10564;-10057_10565;-10056_10564,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=206,
183,L0183,Sisson Brook - Zones 1 &amp; 2,207,Other metallic,Met,"Cu, Mo, W",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10267_10324,13,325.0,17,1.0,,46.37503,-67.04469,-10269_10324;-10268_10323;-10268_10324;-10268_10325;-10267_10322;-10267_10323;-10267_10324;-10267_10325;-10267_10326;-10266_10323;-10266_10324;-10266_10325;-10265_10324,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=207,
184,L0184,Sisson Brook-zone 3,208,Other metallic,Met,"Cu, Mo, W",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10267_10323,13,325.0,17,1.0,,46.36808,-67.04414,-10269_10323;-10268_10322;-10268_10323;-10268_10324;-10267_10321;-10267_10322;-10267_10323;-10267_10324;-10267_10325;-10266_10322;-10266_10323;-10266_10324;-10265_10323,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=208,
185,L0185,Nashwaak,209,Other metallic,Met,"Ag, Au, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10265_10324,13,325.0,17,1.0,,46.3717,-67.0297,-10267_10324;-10266_10323;-10266_10324;-10266_10325;-10265_10322;-10265_10323;-10265_10324;-10265_10325;-10265_10326;-10264_10323;-10264_10324;-10264_10325;-10263_10324,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=209,
186,L0186,Becaguimec Lake,210,Other metallic,Met,"Cu, Ni",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10290_10302,13,325.0,17,1.0,,46.27392,-67.19775,-10292_10302;-10291_10301;-10291_10302;-10291_10303;-10290_10300;-10290_10301;-10290_10302;-10290_10303;-10290_10304;-10289_10301;-10289_10302;-10289_10303;-10288_10302,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=210,
187,L0187,Rocky Brook Lake &quot;I&quot;,211,Other metallic,Met,Zn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10254_10324,13,325.0,17,1.0,,46.3717,-66.96135,-10256_10324;-10255_10323;-10255_10324;-10255_10325;-10254_10322;-10254_10323;-10254_10324;-10254_10325;-10254_10326;-10253_10323;-10253_10324;-10253_10325;-10252_10324,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=211,
188,L0188,Caraquet Bay Iron *,212,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9960_10636,13,325.0,17,1.0,,47.77308,-65.04134,-9962_10636;-9961_10635;-9961_10636;-9961_10637;-9960_10634;-9960_10635;-9960_10636;-9960_10637;-9960_10638;-9959_10635;-9959_10636;-9959_10637;-9958_10636,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=212,
189,L0189,Grand Anse,213,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9990_10642,13,325.0,17,1.0,,47.80229,-65.2353,-9992_10642;-9991_10641;-9991_10642;-9991_10643;-9990_10640;-9990_10641;-9990_10642;-9990_10643;-9990_10644;-9989_10641;-9989_10642;-9989_10643;-9988_10642,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=213,
190,L0190,Rocky Brook Iron,214,Other metallic,Met,"Fe, Mn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10249_10315,13,325.0,17,1.0,,46.33197,-66.92913,-10251_10315;-10250_10314;-10250_10315;-10250_10316;-10249_10313;-10249_10314;-10249_10315;-10249_10316;-10249_10317;-10248_10314;-10248_10315;-10248_10316;-10247_10315,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=214,
191,L0191,Lower Hayden Brook A,215,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10222_10348,13,325.0,17,1.0,,46.48059,-66.75052,-10224_10348;-10223_10347;-10223_10348;-10223_10349;-10222_10346;-10222_10347;-10222_10348;-10222_10349;-10222_10350;-10221_10347;-10221_10348;-10221_10349;-10220_10348,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=215,
192,L0192,Brewer Brook,216,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10219_10349,13,325.0,17,1.0,,46.48448,-66.73108,-10221_10349;-10220_10348;-10220_10349;-10220_10350;-10219_10347;-10219_10348;-10219_10349;-10219_10350;-10219_10351;-10218_10348;-10218_10349;-10218_10350;-10217_10349,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=216,
193,L0193,Napadogan Pyrite,217,Other metallic,Met,"Ag, Au",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10247_10341,13,325.0,17,1.0,,46.45003,-66.91664,-10249_10341;-10248_10340;-10248_10341;-10248_10342;-10247_10339;-10247_10340;-10247_10341;-10247_10342;-10247_10343;-10246_10340;-10246_10341;-10246_10342;-10245_10341,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=217,
194,L0194,East Long Lake,218,Other metallic,Met,"Bi, Sn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10191_10102,13,325.0,17,1.0,,45.37697,-66.54802,-10193_10102;-10192_10101;-10192_10102;-10192_10103;-10191_10100;-10191_10101;-10191_10102;-10191_10103;-10191_10104;-10190_10101;-10190_10102;-10190_10103;-10189_10102,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=218,
195,L0195,Zealand Station,219,Other metallic,Met,"Be, Mo, W",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10255_10254,13,325.0,17,1.0,,46.0592,-66.9697,-10257_10254;-10256_10253;-10256_10254;-10256_10255;-10255_10252;-10255_10253;-10255_10254;-10255_10255;-10255_10256;-10254_10253;-10254_10254;-10254_10255;-10253_10254,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=219,
196,L0196,Jones Forks Bog,220,Other metallic,Met,Mn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10240_10259,13,325.0,17,1.0,,46.08114,-66.86664,-10242_10259;-10241_10258;-10241_10259;-10241_10260;-10240_10257;-10240_10258;-10240_10259;-10240_10260;-10240_10261;-10239_10258;-10239_10259;-10239_10260;-10238_10259,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=220,
197,L0197,Northeast Nackawic River,221,Other metallic,Met,Ag,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10289_10275,13,325.0,17,1.0,,46.15114,-67.19191,-10291_10275;-10290_10274;-10290_10275;-10290_10276;-10289_10273;-10289_10274;-10289_10275;-10289_10276;-10289_10277;-10288_10274;-10288_10275;-10288_10276;-10287_10275,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=221,
198,L0198,Nackawic Fluorite &#39;I&#39;,222,Other metallic,Met,F,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10296_10244,13,325.0,17,1.0,,46.01169,-67.2333,-10298_10244;-10297_10243;-10297_10244;-10297_10245;-10296_10242;-10296_10243;-10296_10244;-10296_10245;-10296_10246;-10295_10243;-10295_10244;-10295_10245;-10294_10244,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=222,
199,L0199,Gravel Hill,225,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10295_10272,13,325.0,17,1.0,,46.13864,-67.23024,-10297_10272;-10296_10271;-10296_10272;-10296_10273;-10295_10270;-10295_10271;-10295_10272;-10295_10273;-10295_10274;-10294_10271;-10294_10272;-10294_10273;-10293_10272,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=225,
200,L0200,Springfield I,226,Other metallic,Met,Mo,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10268_10245,13,325.0,17,1.0,,46.01807,-67.05275,-10270_10245;-10269_10244;-10269_10245;-10269_10246;-10268_10243;-10268_10244;-10268_10245;-10268_10246;-10268_10247;-10267_10244;-10267_10245;-10267_10246;-10266_10245,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=226,
201,L0201,Taffy Lake,227,Other metallic,Met,"Ag, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10284_10279,13,325.0,17,1.0,,46.17168,-67.15524,-10286_10279;-10285_10278;-10285_10279;-10285_10280;-10284_10277;-10284_10278;-10284_10279;-10284_10280;-10284_10281;-10283_10278;-10283_10279;-10283_10280;-10282_10279,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=227,
202,L0202,Saint John River Gold,228,Other metallic,Met,Au,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10344_10263,13,325.0,17,1.0,,46.09837,-67.55053,-10346_10263;-10345_10262;-10345_10263;-10345_10264;-10344_10261;-10344_10262;-10344_10263;-10344_10264;-10344_10265;-10343_10262;-10343_10263;-10343_10264;-10342_10263,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=228,
203,L0203,Upper Northampton Gold,229,Other metallic,Met,Au,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10344_10261,13,325.0,17,1.0,,46.09003,-67.54831,-10346_10261;-10345_10260;-10345_10261;-10345_10262;-10344_10259;-10344_10260;-10344_10261;-10344_10262;-10344_10263;-10343_10260;-10343_10261;-10343_10262;-10342_10261,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=229,
204,L0204,Grafton,230,Other metallic,Met,"Au, Cu",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10347_10271,13,325.0,17,1.0,,46.13668,-67.56719,-10349_10271;-10348_10270;-10348_10271;-10348_10272;-10347_10269;-10347_10270;-10347_10271;-10347_10272;-10347_10273;-10346_10270;-10346_10271;-10346_10272;-10345_10271,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=230,
205,L0205,Upper Northampton,231,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10341_10265,13,325.0,17,1.0,,46.10613,-67.52775,-10343_10265;-10342_10264;-10342_10265;-10342_10266;-10341_10263;-10341_10264;-10341_10265;-10341_10266;-10341_10267;-10340_10264;-10340_10265;-10340_10266;-10339_10265,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=231,
206,L0206,Connell Mountain,232,Other metallic,Met,"Au, Cu",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10340_10270,13,325.0,17,1.0,,46.12975,-67.51942,-10342_10270;-10341_10269;-10341_10270;-10341_10271;-10340_10268;-10340_10269;-10340_10270;-10340_10271;-10340_10272;-10339_10269;-10339_10270;-10339_10271;-10338_10270,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=232,
207,L0207,Upper Northampton Barite,233,Other metallic,Met,Ba,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10344_10262,13,325.0,17,1.0,,46.09503,-67.54997,-10346_10262;-10345_10261;-10345_10262;-10345_10263;-10344_10260;-10344_10261;-10344_10262;-10344_10263;-10344_10264;-10343_10261;-10343_10262;-10343_10263;-10342_10262,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=233,
208,L0208,Oak Mountain,234,Other metallic,Met,"Ag, Pb, Sb",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10359_10243,12,300.0,17,1.0,,46.01142,-67.64915,-10361_10243;-10360_10242;-10360_10243;-10360_10244;-10359_10242;-10359_10243;-10359_10244;-10359_10245;-10358_10242;-10358_10243;-10358_10244;-10357_10243,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=234,
209,L0209,South Newbridge,235,Other metallic,Met,Ba,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10340_10277,13,325.0,17,1.0,,46.16059,-67.52442,-10342_10277;-10341_10276;-10341_10277;-10341_10278;-10340_10275;-10340_10276;-10340_10277;-10340_10278;-10340_10279;-10339_10276;-10339_10277;-10339_10278;-10338_10277,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=235,
210,L0210,Wright Brook *,236,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10343_10273,13,325.0,17,1.0,,46.14197,-67.5422,-10345_10273;-10344_10272;-10344_10273;-10344_10274;-10343_10271;-10343_10272;-10343_10273;-10343_10274;-10343_10275;-10342_10272;-10342_10273;-10342_10274;-10341_10273,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=236,
211,L0211,Hillman Copper,246,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10341_10245,13,325.0,17,1.0,,46.01892,-67.53025,-10343_10245;-10342_10244;-10342_10245;-10342_10246;-10341_10243;-10341_10244;-10341_10245;-10341_10246;-10341_10247;-10340_10244;-10340_10245;-10340_10246;-10339_10245,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=246,
212,L0212,Tompkins,247,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10342_10248,13,325.0,17,1.0,,46.03336,-67.53193,-10344_10248;-10343_10247;-10343_10248;-10343_10249;-10342_10246;-10342_10247;-10342_10248;-10342_10249;-10342_10250;-10341_10247;-10341_10248;-10341_10249;-10340_10248,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=247,
213,L0213,Dominion 1,248,Other metallic,Met,"Ag, Cu, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10344_10270,13,325.0,17,1.0,,46.12892,-67.54665,-10346_10270;-10345_10269;-10345_10270;-10345_10271;-10344_10268;-10344_10269;-10344_10270;-10344_10271;-10344_10272;-10343_10269;-10343_10270;-10343_10271;-10342_10270,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=248,
214,L0214,Dugan Road-East,249,Other metallic,Met,"Cu, W",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10349_10253,13,325.0,17,1.0,,46.05446,-67.57887,-10351_10253;-10350_10252;-10350_10253;-10350_10254;-10349_10251;-10349_10252;-10349_10253;-10349_10254;-10349_10255;-10348_10252;-10348_10253;-10348_10254;-10347_10253,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=249,
215,L0215,Bedell Farm &amp; Poulles Farm,250,Other metallic,Met,"Ag, Cu",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10348_10267,13,325.0,17,1.0,,46.11614,-67.57303,-10350_10267;-10349_10266;-10349_10267;-10349_10268;-10348_10265;-10348_10266;-10348_10267;-10348_10268;-10348_10269;-10347_10266;-10347_10267;-10347_10268;-10346_10267,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=250,
216,L0216,Silvermaque,251,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10347_10266,13,325.0,17,1.0,,46.11087,-67.56942,-10349_10266;-10348_10265;-10348_10266;-10348_10267;-10347_10264;-10347_10265;-10347_10266;-10347_10267;-10347_10268;-10346_10265;-10346_10266;-10346_10267;-10345_10266,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=251,
217,L0217,Juniper Station,258,Other metallic,Met,Mo,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10281_10368,13,325.0,17,1.0,,46.57115,-67.13636,-10283_10368;-10282_10367;-10282_10368;-10282_10369;-10281_10366;-10281_10367;-10281_10368;-10281_10369;-10281_10370;-10280_10367;-10280_10368;-10280_10369;-10279_10368,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=258,
218,L0218,Diamond Lake,259,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10266_10370,13,325.0,17,1.0,,46.57836,-67.0358,-10268_10370;-10267_10369;-10267_10370;-10267_10371;-10266_10368;-10266_10369;-10266_10370;-10266_10371;-10266_10372;-10265_10369;-10265_10370;-10265_10371;-10264_10370,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=259,
219,L0219,Salmon Brook,260,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10309_10360,13,325.0,17,1.0,,46.53392,-67.31997,-10311_10360;-10310_10359;-10310_10360;-10310_10361;-10309_10358;-10309_10359;-10309_10360;-10309_10361;-10309_10362;-10308_10359;-10308_10360;-10308_10361;-10307_10360,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=260,
