rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
1,L0001,JR Zone Uranium Mineralization,5991,Uranium,U,Uranium,Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U). Deposit itself unclaimed.,,-14076_12875,13,325.0,40,1.0,,,57.82975,-109.52398,-14078_12875;-14077_12874;-14077_12875;-14077_12876;-14076_12873;-14076_12874;-14076_12875;-14076_12876;-14076_12877;-14075_12874;-14075_12875;-14075_12876;-14074_12875,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5991,
2,L0002,Powell Uranium Zone (Eagle Point Mine),5729,Uranium,U-Met-Co-Cu,"Uranium, Arsenic, Cobalt, Copper, Lead, Lithium, Nickel, Vanadium",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Met-Co-Cu). Deposit itself unclaimed.,,-13312_12979,13,325.0,40,1.0,,,58.30035,-103.58243,-13314_12979;-13313_12978;-13313_12979;-13313_12980;-13312_12977;-13312_12978;-13312_12979;-13312_12980;-13312_12981;-13311_12978;-13311_12979;-13311_12980;-13310_12979,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5729,
3,L0003,Spitfire Zone,5678,Uranium,U,Uranium,Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U). Deposit itself unclaimed.,,-14030_12844,13,325.0,40,1.0,,,57.69385,-109.17137,-14032_12844;-14031_12843;-14031_12844;-14031_12845;-14030_12842;-14030_12843;-14030_12844;-14030_12845;-14030_12846;-14029_12843;-14029_12844;-14029_12845;-14028_12844,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5678,
4,L0004,Phantom Lake Mine,0009,Gold,Au-Cu-Ag-W,"Gold, Copper, Silver, Tungsten",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Ag-W). Deposit itself unclaimed.,,-13094_12174,13,325.0,40,1.0,,,54.68251,-101.88141,-13096_12174;-13095_12173;-13095_12174;-13095_12175;-13094_12172;-13094_12173;-13094_12174;-13094_12175;-13094_12176;-13093_12173;-13093_12174;-13093_12175;-13092_12174,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0009,
5,L0005,McMillan Mine; McMillan Gold Veins 1 to 4,0010,Gold,Au-Ag,"Gold, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Ag). Deposit itself unclaimed.,,-13092_12176,13,325.0,40,1.0,,,54.69195,-101.87002,-13094_12176;-13093_12175;-13093_12176;-13093_12177;-13092_12174;-13092_12175;-13092_12176;-13092_12177;-13092_12178;-13091_12175;-13091_12176;-13091_12177;-13090_12176,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0010,
6,L0006,Laurel Lake E Deposit or SMDC E Showing or part of Electrum Zone (Laurel D and E Deposits),0111b,Gold,Au-Cu-Pb-Zn,"Gold, Copper, Lead, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Pb-Zn). Deposit itself unclaimed.,,-13142_12178,13,325.0,40,1.0,,,54.70195,-102.25557,-13144_12178;-13143_12177;-13143_12178;-13143_12179;-13142_12176;-13142_12177;-13142_12178;-13142_12179;-13142_12180;-13141_12177;-13141_12178;-13141_12179;-13140_12178,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0111b,
7,L0007,Laurel Lake B Deposit or SMDC B Showing or Baker Zone,0109,Gold,Au-Met-Cu,"Gold, Arsenic, Copper",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Met-Cu). Deposit itself unclaimed.,,-13141_12177,13,325.0,40,1.0,,,54.69695,-102.2539,-13143_12177;-13142_12176;-13142_12177;-13142_12178;-13141_12175;-13141_12176;-13141_12177;-13141_12178;-13141_12179;-13140_12176;-13140_12177;-13140_12178;-13139_12177,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0109,
8,L0008,Amisk Gold Deposit,0090,Gold,Au-Cu-Pb-Ag,"Gold, Copper, Lead, Silver, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Pb-Ag). Deposit itself unclaimed.,,-13145_12180,11,275.0,40,1.0,,,54.7089,-102.28084,-13146_12179;-13146_12180;-13145_12178;-13145_12179;-13145_12180;-13145_12181;-13145_12182;-13144_12179;-13144_12180;-13144_12181;-13143_12180,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0090,
9,L0009,"SAM Cu-Zn Zone or SAM East Cu-Zn Zone, SAM West Cu -Zn Zone, and SAM Cu-Zn Deposit; TRAIL Cu Zone",0311,Copper,Cu-Au-Ag,"Copper, Gold, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Cu-Au-Ag). Deposit itself unclaimed.,,-13124_12190,13,325.0,40,1.0,,,54.75417,-102.1153,-13126_12190;-13125_12189;-13125_12190;-13125_12191;-13124_12188;-13124_12189;-13124_12190;-13124_12191;-13124_12192;-13123_12189;-13123_12190;-13123_12191;-13122_12190,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0311,
10,L0010,Duddridge Lake Uranium Deposit,0700a,Uranium,U-Met-Co-Cu,"Uranium, Barium, Cobalt, Copper, Gold, Molybdenum, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Met-Co-Cu). Deposit itself unclaimed.,,-13642_12372,13,325.0,40,1.0,,,55.57223,-106.15141,-13644_12372;-13643_12371;-13643_12372;-13643_12373;-13642_12370;-13642_12371;-13642_12372;-13642_12373;-13642_12374;-13641_12371;-13641_12372;-13641_12373;-13640_12372,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0700a,
11,L0011,Triple R Deposit,5340,Uranium,U-Au,"Uranium, Gold",Deposit: Feasibility,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Feasibility (U-Au). Deposit itself unclaimed.,,-14055_12833,13,325.0,40,1.0,,,57.64028,-109.36185,-14057_12833;-14056_12832;-14056_12833;-14056_12834;-14055_12831;-14055_12832;-14055_12833;-14055_12834;-14055_12835;-14054_12832;-14054_12833;-14054_12834;-14053_12833,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5340,
12,L0012,Arrow Deposit,5332,Uranium,U-Cu-Au-Ag,"Uranium, Copper, Gold, Silver",Deposit: Development,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Development (U-Cu-Au-Ag). Deposit itself unclaimed.,,-14041_12840,13,325.0,40,1.0,,,57.673,-109.24959,-14043_12840;-14042_12839;-14042_12840;-14042_12841;-14041_12838;-14041_12839;-14041_12840;-14041_12841;-14041_12842;-14040_12839;-14040_12840;-14040_12841;-14039_12840,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5332,
13,L0013,Corner Lake Gold Deposit,0427d,Gold,Au-Fe,"Gold, Iron",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Fe). Deposit itself unclaimed.,,-13356_12506,13,325.0,40,1.0,,,56.17223,-103.92446,-13358_12506;-13357_12505;-13357_12506;-13357_12507;-13356_12504;-13356_12505;-13356_12506;-13356_12507;-13356_12508;-13355_12505;-13355_12506;-13355_12507;-13354_12506,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0427d,
14,L0014,Tower Lake East Au Deposit (PAT Au Zone and PAT A and B Zones),0903b,Gold,Au-Cu-Fe,"Gold, Copper, Iron",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Fe). Deposit itself unclaimed.,,-13374_12508,13,325.0,40,1.0,,,56.18417,-104.06334,-13376_12508;-13375_12507;-13375_12508;-13375_12509;-13374_12506;-13374_12507;-13374_12508;-13374_12509;-13374_12510;-13373_12507;-13373_12508;-13373_12509;-13372_12508,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0903b,
15,L0015,Tower East Gold Deposit,0903a,Gold,Au-Cu-Fe,"Gold, Copper, Iron",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Fe). Deposit itself unclaimed.,,-13374_12508,13,325.0,40,1.0,,,56.18417,-104.06334,-13376_12508;-13375_12507;-13375_12508;-13375_12509;-13374_12506;-13374_12507;-13374_12508;-13374_12509;-13374_12510;-13373_12507;-13373_12508;-13373_12509;-13372_12508,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0903a,
16,L0016,Jojay Gold Deposit,0902,Gold,Au-Cu-Fe-Pb,"Gold, Copper, Iron, Lead, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Fe-Pb). Deposit itself unclaimed.,,-13399_12479,13,325.0,40,1.0,,,56.0514,-104.25835,-13401_12479;-13400_12478;-13400_12479;-13400_12480;-13399_12477;-13399_12478;-13399_12479;-13399_12480;-13399_12481;-13398_12478;-13398_12479;-13398_12480;-13397_12479,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0902,
17,L0017,Tamar Au Showing or Vein 23,0891,Gold,Au-Cu-Fe-Ag,"Gold, Copper, Iron, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Fe-Ag). Deposit itself unclaimed.,,-13403_12461,13,325.0,40,1.0,,,55.97084,-104.2903,-13405_12461;-13404_12460;-13404_12461;-13404_12462;-13403_12459;-13403_12460;-13403_12461;-13403_12462;-13403_12463;-13402_12460;-13402_12461;-13402_12462;-13401_12461,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0891,
18,L0018,SAD Zn-Cu Zone or HBED Zn Zone or Gee Lake Zn Zone,0343,Zinc,Zn-Cu-Au-Cg,"Zinc, Copper, Gold, Graphite, Lead, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Zn-Cu-Au-Cg). Deposit itself unclaimed.,,-13308_12286,13,325.0,40,1.0,,,55.18751,-103.5514,-13310_12286;-13309_12285;-13309_12286;-13309_12287;-13308_12284;-13308_12285;-13308_12286;-13308_12287;-13308_12288;-13307_12285;-13307_12286;-13307_12287;-13306_12286,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0343,
19,L0019,Brownell Lake Base Metals Deposit,0339,Copper,Cu-Au-Zn,"Copper, Gold, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Cu-Au-Zn). Deposit itself unclaimed.,,-13319_12248,13,325.0,40,1.0,,,55.01668,-103.63334,-13321_12248;-13320_12247;-13320_12248;-13320_12249;-13319_12246;-13319_12247;-13319_12248;-13319_12249;-13319_12250;-13318_12247;-13318_12248;-13318_12249;-13317_12248,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0339,
20,L0020,Hook Lake Cu-Au-Ag-Mo Zone,0336,Copper,Cu-Au-Fe-Mo,"Copper, Gold, Iron, Molybdenum, Nickel, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Cu-Au-Fe-Mo). Deposit itself unclaimed.,,-13292_12283,13,325.0,40,1.0,,,55.17279,-103.42502,-13294_12283;-13293_12282;-13293_12283;-13293_12284;-13292_12281;-13292_12282;-13292_12283;-13292_12284;-13292_12285;-13291_12282;-13291_12283;-13291_12284;-13290_12283,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0336,
21,L0021,Schott's Lake Copper-Zinc Deposit,0320,Copper,Cu-Au-Fe-Ag,"Copper, Gold, Iron, Silver, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Cu-Au-Fe-Ag). Deposit itself unclaimed.,,-13138_12266,13,325.0,40,1.0,,,55.09584,-102.2264,-13140_12266;-13139_12265;-13139_12266;-13139_12267;-13138_12264;-13138_12265;-13138_12266;-13138_12267;-13138_12268;-13137_12265;-13137_12266;-13137_12267;-13136_12266,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0320,
22,L0022,Fraser Lake Zone B,5289,Uranium,U-Cu-Pb-Mo,"Uranium, Copper, Lead, Molybdenum, Nickel, Thorium, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Cu-Pb-Mo). Deposit itself unclaimed.,,-13486_12701,11,275.0,40,1.0,,,57.04786,-104.93173,-13487_12700;-13487_12701;-13486_12699;-13486_12700;-13486_12701;-13486_12702;-13486_12703;-13485_12700;-13485_12701;-13485_12702;-13484_12701,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5289,
23,L0023,Birch Crossing,5113,Gold,Au,Gold,Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au). Deposit itself unclaimed.,,-13381_12507,13,325.0,40,1.0,,,56.17871,-104.12049,-13383_12507;-13382_12506;-13382_12507;-13382_12508;-13381_12505;-13381_12506;-13381_12507;-13381_12508;-13381_12509;-13380_12506;-13380_12507;-13380_12508;-13379_12507,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5113,
24,L0024,Charlie's Eye Crossing,5112,Gold,Au,Gold,Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au). Deposit itself unclaimed.,,-13355_12518,13,325.0,40,1.0,,,56.2275,-103.9117,-13357_12518;-13356_12517;-13356_12518;-13356_12519;-13355_12516;-13355_12517;-13355_12518;-13355_12519;-13355_12520;-13354_12517;-13354_12518;-13354_12519;-13353_12518,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/5112,
25,L0025,West Bear Cobalt-Nickel Deposit,3495,Cobalt,Co-Ni,"Cobalt, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Co-Ni). Deposit itself unclaimed.,,-13373_12885,13,325.0,40,1.0,,,57.87657,-104.0522,-13375_12885;-13374_12884;-13374_12885;-13374_12886;-13373_12883;-13373_12884;-13373_12885;-13373_12886;-13373_12887;-13372_12884;-13372_12885;-13372_12886;-13371_12885,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3495,
26,L0026,Claude N Uranium Deposit,1173a,Uranium,U-Met-Ti,"Uranium, Selenium, Titanium",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Met-Ti). Deposit itself unclaimed.,,-14071_12995,13,325.0,40,1.0,,,58.37112,-109.48891,-14073_12995;-14072_12994;-14072_12995;-14072_12996;-14071_12993;-14071_12994;-14071_12995;-14071_12996;-14071_12997;-14070_12994;-14070_12995;-14070_12996;-14069_12995,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1173a,
27,L0027,West Bear Uranium Deposit,1146,Uranium,U-Cg-Fe-Pb,"Uranium, Graphite, Iron, Lead, Nickel, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Cg-Fe-Pb). Deposit itself unclaimed.,,-13372_12885,13,325.0,40,1.0,,,57.87556,-104.04973,-13374_12885;-13373_12884;-13373_12885;-13373_12886;-13372_12883;-13372_12884;-13372_12885;-13372_12886;-13372_12887;-13371_12884;-13371_12885;-13371_12886;-13370_12885,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1146,
28,L0028,Deep Bay Graphite Deposit,0480,Graphite,Cg,Graphite,Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Cg). Deposit itself unclaimed.,,-13253_12553,13,325.0,40,1.0,,,56.38334,-103.12501,-13255_12553;-13254_12552;-13254_12553;-13254_12554;-13253_12551;-13253_12552;-13253_12553;-13253_12554;-13253_12555;-13252_12552;-13252_12553;-13252_12554;-13251_12553,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0480,
29,L0029,Tibia Uranium Deposit,0460,Uranium,U-Co-Cu-Pb,"Uranium, Cobalt, Copper, Lead, Nickel, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Co-Cu-Pb). Deposit itself unclaimed.,,-13437_12930,13,325.0,40,1.0,,,58.08001,-104.55001,-13439_12930;-13438_12929;-13438_12930;-13438_12931;-13437_12928;-13437_12929;-13437_12930;-13437_12931;-13437_12932;-13436_12929;-13436_12930;-13436_12931;-13435_12930,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0460,
30,L0030,"Wedge Lake Au Deposit, Trench 12 Zone (Wenzel Showing, A Zone), T-6 Au Zone (Trench 6 Au Zone, No. 6 Au Vein, B Zone), Trench 20 Zone (C Zone)",0453,Gold,Au-Cu-Fe-Pb,"Gold, Copper, Iron, Lead, Nickel, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Fe-Pb). Deposit itself unclaimed.,,-13346_12523,13,325.0,40,1.0,,,56.24862,-103.8453,-13348_12523;-13347_12522;-13347_12523;-13347_12524;-13346_12521;-13346_12522;-13346_12523;-13346_12524;-13346_12525;-13345_12522;-13345_12523;-13345_12524;-13344_12523,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0453,
31,L0031,Brabant-McKenzie Base Metals Deposit,0446,Zinc,Zn-Cu-Au-Pb,"Zinc, Copper, Gold, Lead, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Zn-Cu-Au-Pb). Deposit itself unclaimed.,,-13327_12495,13,325.0,40,1.0,,,56.12556,-103.69973,-13329_12495;-13328_12494;-13328_12495;-13328_12496;-13327_12493;-13327_12494;-13327_12495;-13327_12496;-13327_12497;-13326_12494;-13326_12495;-13326_12496;-13325_12495,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0446,
32,L0032,Athona Gold Deposit,1257,Gold,Au-Met-Cu-Pb,"Gold, Arsenic, Copper, Lead, Silver, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Met-Cu-Pb). Deposit itself unclaimed.,,-13943_13235,13,325.0,40,1.0,,,59.44639,-108.4878,-13945_13235;-13944_13234;-13944_13235;-13944_13236;-13943_13233;-13943_13234;-13943_13235;-13943_13236;-13943_13237;-13942_13234;-13942_13235;-13942_13236;-13941_13235,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1257,
33,L0033,Gulch Mine; Gulch Uranium Zone/Deposit; Arkose No. 2 Adit,1221,Uranium,U-Met-Co-Cu,"Uranium, Arsenic, Cobalt, Copper, Lead, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Met-Co-Cu). Deposit itself unclaimed.,,-13991_13235,13,325.0,40,1.0,,,59.44585,-108.86113,-13993_13235;-13992_13234;-13992_13235;-13992_13236;-13991_13233;-13991_13234;-13991_13235;-13991_13236;-13991_13237;-13990_13234;-13990_13235;-13990_13236;-13989_13235,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1221,
34,L0034,Moonlight Uranium Zone,2318,Uranium,U-Au-Fe-Ni,"Uranium, Gold, Iron, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Au-Fe-Ni). Deposit itself unclaimed.,,-13342_13018,13,325.0,40,1.0,,,58.4714,-103.81779,-13344_13018;-13343_13017;-13343_13018;-13343_13019;-13342_13016;-13342_13017;-13342_13018;-13342_13019;-13342_13020;-13341_13017;-13341_13018;-13341_13019;-13340_13018,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2318,
35,L0035,Man-1 Grid Cu-Au Zone or Drill holes MBO-1 to MBO-46,2280,Gold,Au-Cg-Pb-Ag,"Gold, Graphite, Lead, Silver, Zinc",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cg-Pb-Ag). Deposit itself unclaimed.,,-13144_12259,13,325.0,40,1.0,,,55.06446,-102.2728,-13146_12259;-13145_12258;-13145_12259;-13145_12260;-13144_12257;-13144_12258;-13144_12259;-13144_12260;-13144_12261;-13143_12258;-13143_12259;-13143_12260;-13142_12259,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2280,
36,L0036,Fond Du Lac Uranium Deposit,1572,Uranium,U-Fe,"Uranium, Iron",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Fe). Deposit itself unclaimed.,,-13773_13203,13,325.0,40,1.0,,,59.30417,-107.16668,-13775_13203;-13774_13202;-13774_13203;-13774_13204;-13773_13201;-13773_13202;-13773_13203;-13773_13204;-13773_13205;-13772_13202;-13772_13203;-13772_13204;-13771_13203,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1572,
37,L0037,St. Michael Mine,1409,Uranium,U,Uranium,Deposit: Advanced Exploration (Bulk Sampling) [Institutional Control Program],True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Bulk Sampling) [Institutional Control Program] (U). Deposit itself unclaimed.,,-13964_13262,13,325.0,40,1.0,,,59.56805,-108.65776,-13966_13262;-13965_13261;-13965_13262;-13965_13263;-13964_13260;-13964_13261;-13964_13262;-13964_13263;-13964_13264;-13963_13261;-13963_13262;-13963_13263;-13962_13262,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1409,
38,L0038,Pitch-Ore Mine,1362,Uranium,U-Cu-Pb-Met,"Uranium, Copper, Lead, Selenium, Titanium",Deposit: Advanced Exploration (Bulk Sampling),True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Bulk Sampling) (U-Cu-Pb-Met). Deposit itself unclaimed.,,-13951_13254,13,325.0,40,1.0,,,59.53536,-108.55636,-13953_13254;-13952_13253;-13952_13254;-13952_13255;-13951_13252;-13951_13253;-13951_13254;-13951_13255;-13951_13256;-13950_13253;-13950_13254;-13950_13255;-13949_13254,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1362,
39,L0039,Dianne Lake (north of) Copper-Silver Deposit,1348,Copper,Cu-Ag,"Copper, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Cu-Ag). Deposit itself unclaimed.,,-13991_13286,13,325.0,40,1.0,,,59.67751,-108.86751,-13993_13286;-13992_13285;-13992_13286;-13992_13287;-13991_13284;-13991_13285;-13991_13286;-13991_13287;-13991_13288;-13990_13285;-13990_13286;-13990_13287;-13989_13286,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/1348,
40,L0040,Part of the Centre Lake Au Occurrence - West Lake Au Showing,0913b,Gold,Au-Ag,"Gold, Silver",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Ag). Deposit itself unclaimed.,,-13388_12508,13,325.0,40,1.0,,,56.18445,-104.17085,-13390_12508;-13389_12507;-13389_12508;-13389_12509;-13388_12506;-13388_12507;-13388_12508;-13388_12509;-13388_12510;-13387_12507;-13387_12508;-13387_12509;-13386_12508,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0913b,
41,L0041,"Kaslo Au Showing, K-3 Au Occurrence",0906,Gold,Au-Cu-Fe-Mo,"Gold, Copper, Iron, Molybdenum",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Fe-Mo). Deposit itself unclaimed.,,-13383_12508,13,325.0,40,1.0,,,56.18056,-104.13001,-13385_12508;-13384_12507;-13384_12508;-13384_12509;-13383_12506;-13383_12507;-13383_12508;-13383_12509;-13383_12510;-13382_12507;-13382_12508;-13382_12509;-13381_12508,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0906,
42,L0042,"Allen Au Veins (Zones) 1, 3, 4, and 5 or Breyenton Lake Showings Nos. 1 and 3 to 5",0905,Gold,Au-Cu-Fe,"Gold, Copper, Iron",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Fe). Deposit itself unclaimed.,,-13388_12477,13,325.0,40,1.0,,,56.04501,-104.17223,-13390_12477;-13389_12476;-13389_12477;-13389_12478;-13388_12475;-13388_12476;-13388_12477;-13388_12478;-13388_12479;-13387_12476;-13387_12477;-13387_12478;-13386_12477,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0905,
43,L0043,"Tower Lake West Au Deposit or Trenches 2 to 5 Zones, Byers Mineralized Zone - Fortuna Gold Showing",0903c,Gold,Au-Cu-Fe,"Gold, Copper, Iron",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (Au-Cu-Fe). Deposit itself unclaimed.,,-13374_12508,13,325.0,40,1.0,,,56.18417,-104.06334,-13376_12508;-13375_12507;-13375_12508;-13375_12509;-13374_12506;-13374_12507;-13374_12508;-13374_12509;-13374_12510;-13373_12507;-13373_12508;-13373_12509;-13372_12508,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0903c,
44,L0044,Caribou Lake Uranium Zone,2754,Uranium,U-Met-Cu-Pb,"Uranium, Arsenic, Copper, Lead, Nickel",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Met-Cu-Pb). Deposit itself unclaimed.,,-13343_12973,13,325.0,40,1.0,,,58.27042,-103.82249,-13345_12973;-13344_12972;-13344_12973;-13344_12974;-13343_12971;-13343_12972;-13343_12973;-13343_12974;-13343_12975;-13342_12972;-13342_12973;-13342_12974;-13341_12973,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2754,
45,L0045,58B Uranium Deposit,2753,Uranium,U-Co-Cu-Au,"Uranium, Cobalt, Copper, Gold, Lead, Molybdenum, Nickel, Tellurium, Vanadium",Deposit: Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Advanced Exploration (U-Co-Cu-Au). Deposit itself unclaimed.,,-14076_12966,13,325.0,40,1.0,,,58.24078,-109.52778,-14078_12966;-14077_12965;-14077_12966;-14077_12967;-14076_12964;-14076_12965;-14076_12966;-14076_12967;-14076_12968;-14075_12965;-14075_12966;-14075_12967;-14074_12966,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2753,
